0001. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932000, Old Node: 1dd6d5c0150, New Node: 1dd6d5c0370
0201. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0250, New Node: 1dd6d5c0410
0202. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0410, New Node: 0
0203. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 0, New Node: 1dd6d5c0250
0204. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0250, New Node: 1dd6d5c03b0
0205. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c03b0, New Node: 1dd6d5c02d0
0206. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c02d0, New Node: 1dd6d5c03d0
0207. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c03d0, New Node: 1dd6d5c03f0
0208. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c03f0, New Node: 1dd6d5c20d0
0209. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c20d0, New Node: 1dd6d5c03f0
0210. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c03f0, New Node: 1dd6d5c2050
0211. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c2050, New Node: 1dd6d5c22d0
0212. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c22d0, New Node: 1dd6d5c2050
0213. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c2050, New Node: 1dd6d5c03f0
0214. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c03f0, New Node: 1dd6d5c03d0
0215. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c03d0, New Node: 1dd6d5c02d0
0216. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c02d0, New Node: 1dd6d5c0150
0217. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0150, New Node: 1dd6d5c0170
0218. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0170, New Node: 1dd6d5c0450
0219. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0450, New Node: 1dd6d5c0310
0220. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0310, New Node: 1dd6d5c0370
0221. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0370, New Node: 1dd6d5c0310
0222. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0310, New Node: 1dd6d5c0450
0223. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0450, New Node: 1dd6d5c0170
0224. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0170, New Node: 1dd6d5c0150
0225. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0150, New Node: 1dd6d5c02d0
0226. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c02d0, New Node: 1dd6d5c0310
0227. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0310, New Node: 1dd6d5c0150
0228. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0150, New Node: 1dd6d5c0370
0229. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0370, New Node: 1dd6d5c0390
0230. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0370, New Node: 1dd6d5c03f0
0231. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c03f0, New Node: 1dd6d5c0390
0232. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0390, New Node: 1dd6d5c0310
0233. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0310, New Node: 1dd6d5c0150
0234. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0150, New Node: 1dd6d5c0450
0235. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0450, New Node: 1dd6d5c0150
0236. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0150, New Node: 1dd6d5c0310
0237. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0310, New Node: 1dd6d5c0390
0238. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0390, New Node: 1dd6d5c03f0
0239. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c03f0, New Node: 1dd6d5c0370
0240. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0370, New Node: 1dd6d5c0150
0241. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0150, New Node: 1dd6d5c0250
0242. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0250, New Node: 1dd6d5c02d0
0243. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c02d0, New Node: 1dd6d5c0390
0244. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0390, New Node: 1dd6d5c0310
0245. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0310, New Node: 1dd6d5c0390
0246. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0390, New Node: 1dd6d5c02d0
0247. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c02d0, New Node: 1dd6d5c0250
0248. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0250, New Node: 1dd6d5c0150
0249. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0150, New Node: 1dd6d5c0370
0250. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0370, New Node: 1dd6d5c0250
0251. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0250, New Node: 1dd6d5c0310
0252. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0310, New Node: 1dd6d5c0390
0253. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0390, New Node: 1dd6d5c02d0
0254. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c02d0, New Node: 1dd6d5c03b0
0255. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c03b0, New Node: 1dd6d5c02d0
0256. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c02d0, New Node: 1dd6d5c0390
0257. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0390, New Node: 1dd6d5c0310
0258. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0310, New Node: 1dd6d5c0250
0259. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0250, New Node: 1dd6d5c0370
0260. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0370, New Node: 1dd6d5c03b0
0261. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c03b0, New Node: 1dd6d5c03f0
0262. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c03f0, New Node: 1dd6d5c03d0
0263. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c03d0, New Node: 1dd6d5c0390
0264. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0390, New Node: 1dd6d5c0410
0265. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0410, New Node: 1dd6d5c0390
0266. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0390, New Node: 1dd6d5c03d0
0267. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c03d0, New Node: 1dd6d5c03f0
0268. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c03f0, New Node: 1dd6d5c03b0
0269. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c03b0, New Node: 1dd6d5c0370
0270. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0370, New Node: 1dd6d5c02d0
0271. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c02d0, New Node: 1dd6d5c0310
0272. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0310, New Node: 1dd6d5c0390
0273. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0390, New Node: 1dd6d5c0250
0274. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0250, New Node: 1dd6d5c03f0
0275. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c03f0, New Node: 1dd6d5c0250
0276. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0250, New Node: 1dd6d5c0390
0277. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0390, New Node: 1dd6d5c0310
0278. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0310, New Node: 1dd6d5c02d0
0279. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c02d0, New Node: 1dd6d5c0370
0280. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0370, New Node: 1dd6d5c02d0
0281. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c02d0, New Node: 1dd6d5c0150
0282. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0150, New Node: 1dd6d5c0390
0283. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0390, New Node: 1dd6d5c0450
0284. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0450, New Node: 1dd6d5c0250
0285. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0250, New Node: 1dd6d5c0450
0286. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0450, New Node: 1dd6d5c0390
0287. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0390, New Node: 1dd6d5c0150
0288. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0150, New Node: 1dd6d5c02d0
0289. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c02d0, New Node: 1dd6d5c0370
0290. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0370, New Node: 1dd6d5c0410
0291. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0410, New Node: 1dd6d5c0150
0292. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0150, New Node: 1dd6d5c03b0
0293. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c03b0, New Node: 1dd6d5c0450
0294. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0450, New Node: 1dd6d5c0250
0295. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0250, New Node: 1dd6d5c0450
0296. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0450, New Node: 1dd6d5c03b0
0297. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c03b0, New Node: 1dd6d5c0150
0298. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0150, New Node: 1dd6d5c0410
0299. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0410, New Node: 1dd6d5c0370
0300. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0370, New Node: 1dd6d5c0390
0301. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0390, New Node: 1dd6d5c0150
0302. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0150, New Node: 1dd6d5c03b0
0303. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c03b0, New Node: 1dd6d5c03d0
0304. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c2130, New Node: 1dd6d5c2430
0305. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c2430, New Node: 1dd6d5c1f90
0306. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c1f90, New Node: 1dd6d5c03f0
0307. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c03f0, New Node: 1dd6d5c2450
0308. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c2450, New Node: 1dd6d5c02d0
0309. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c02d0, New Node: 1dd6d5c21d0
0310. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c21d0, New Node: 1dd6d5c0250
0311. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0250, New Node: 1dd6d5c21d0
0312. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c21d0, New Node: 1dd6d5c0410
0313. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0410, New Node: 1dd6d5c21d0
0314. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c21d0, New Node: 1dd6d5c0370
0315. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0370, New Node: 1dd6d5c21d0
0316. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c21d0, New Node: 1dd6d5c02d0
0317. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c02d0, New Node: 1dd6d5c2450
0318. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c2450, New Node: 1dd6d5c03f0
0319. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c03f0, New Node: 1dd6d5c1f90
0320. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c1f90, New Node: 1dd6d5c2430
0321. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c2430, New Node: 1dd6d5c2470
0322. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c2470, New Node: 1dd6d5c2430
0323. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c2430, New Node: 1dd6d5c2490
0324. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c2490, New Node: 1dd6d5c2430
0325. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c2430, New Node: 1dd6d5c23d0
0326. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c23d0, New Node: 1dd6d5c1ef0
0327. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c1ef0, New Node: 1dd6d5c03b0
0328. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c03b0, New Node: 1dd6d5c2110
0329. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c2110, New Node: 1dd6d5c0370
0330. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0370, New Node: 1dd6d5c2110
0331. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c2110, New Node: 1dd6d5c0150
0332. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0150, New Node: 1dd6d5c2110
0333. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c2110, New Node: 1dd6d5c02d0
0334. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c02d0, New Node: 1dd6d5c2110
0335. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c2110, New Node: 1dd6d5c0310
0336. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0310, New Node: 1dd6d5c2110
0337. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c2110, New Node: 1dd6d5c03b0
0338. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c03b0, New Node: 1dd6d5c1ef0
0339. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c1ef0, New Node: 1dd6d5c23d0
0340. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c23d0, New Node: 1dd6d5c1d90
0341. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c1d90, New Node: 1dd6d5c23d0
0342. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c23d0, New Node: 1dd6d5c2350
0343. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c2350, New Node: 1dd6d5c23d0
0344. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c23d0, New Node: 1dd6d5c20b0
0345. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c20b0, New Node: 1dd6d5c23d0
0346. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c23d0, New Node: 1dd6d5c1ed0
0347. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c1ed0, New Node: 1dd6d5c2350
0348. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c2350, New Node: 1dd6d5c1ed0
0349. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c1ed0, New Node: 1dd6d5c23d0
0350. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c23d0, New Node: 1dd6d5c0150
0351. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0150, New Node: 1dd6d5c23d0
0352. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c23d0, New Node: 1dd6d5c0170
0353. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0170, New Node: 1dd6d5c0250
0354. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0250, New Node: 1dd6d5c0170
0355. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0170, New Node: 1dd6d5c02d0
0356. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c02d0, New Node: 1dd6d5c0170
0357. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0170, New Node: 1dd6d5c0250
0358. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0250, New Node: 1dd6d5c0170
0359. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0170, New Node: 1dd6d5c23d0
0360. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c23d0, New Node: 1dd6d5c2210
0361. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c2210, New Node: 1dd6d5c23d0
0362. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c23d0, New Node: 1dd6d5c2290
0363. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c2290, New Node: 1dd6d5c23d0
0364. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c02d0, New Node: 1dd6d5c0310
0365. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0310, New Node: 1dd6d5c03d0
0366. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c03d0, New Node: 1dd6d5c20b0
0367. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c20b0, New Node: 1dd6d5c0370
0368. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0370, New Node: 1dd6d5c2490
0369. Action: PUSH, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c2490, New Node: 1dd6d5c03f0
0370. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c03f0, New Node: 1dd6d5c21b0
0371. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c21b0, New Node: 1dd6d5c03f0
0372. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c03f0, New Node: 1dd6d5c1eb0
0373. Action: PUSH, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c1eb0, New Node: 1dd6d5c1e70
0374. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c1e70, New Node: 1dd6d5c1eb0
0375. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c1eb0, New Node: 1dd6d5c03f0
0376. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c03f0, New Node: 1dd6d5c2490
0377. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c2490, New Node: 1dd6d5c0370
0378. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0370, New Node: 1dd6d5c20b0
0379. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c20b0, New Node: 1dd6d5c03d0
0380. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c03d0, New Node: 1dd6d5c0310
0381. Action: POP, Thread: 12080, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c0310, New Node: 1dd6d5c02d0
0382. Action: POP, Thread: 19172, CAS Success: Yes, Timestamp: 41932015, Old Node: 1dd6d5c02d0, New Node: 0
